uri	text
http://schnitzler-werkimport/work_2778	Querstraßen. Roman. Berlin 
http://schnitzler-werkimport/work_2800	Casanova. Drei Szenen. Berlin 
http://schnitzler-werkimport/D157_n1_w1	Wiener Dosenstücke, nämlich: Physiognomien, Conversationsbildchen, Auftritte, Genreszenen Caricaturen und Dieses und Jenes, Wien und die Wiener betreffend, tatsächlich und novellistisch. Zwei Theile. Wien 1846.
http://schnitzler-werkimport/work_2802	Isabella von Orta. Roman der Frührenaissance. Wien, Prag, Leipzig 
http://schnitzler-werkimport/D160_n1_w1	Südafrikanische Novellen. Frankfurt am Main 1913.
http://schnitzler-werkimport/D161_n1_w1	Herman Grimm: Die Sängerin. In: Novellen. Berlin 1856.
http://schnitzler-werkimport/D161_n1_w2	Herman Grimm: Cajetan. In: Novellen. Berlin 1856.
http://schnitzler-werkimport/D161_n1_w3	Herman Grimm: Das Kind. In: Novellen. Berlin 1856.
http://schnitzler-werkimport/D161_n1_w4	Herman Grimm: Das Abenteuer. In: Novellen. Berlin 1856.
http://schnitzler-werkimport/D161_n1_w5	Goethe. Vorlesungen gehalten an der königlichen Universität zu Berlin. Berlin 1877.
http://schnitzler-werkimport/D161_n1_w6	Leben Michelangelo’s. 2 Theile. Hannover 1860.
http://schnitzler-werkimport/work_2831	Der Seelensucher. Ein psychoanalytischer Roman. Leipzig 
http://schnitzler-werkimport/work_2873	Der Anfänger. Acht Bilder. Berlin 
http://schnitzler-werkimport/D172_n1_w1_o1	Arthur Schopenhauer aus persönlichem Umgange dargestellt. Ein Blick auf sein Leben, seinen Charakter und seine Lehre. Leipzig 1861.
http://schnitzler-werkimport/D172_n1_w1_o3	Denkrede auf Arthur Schopenhauer zu dessen hundertährigem Geburtstage am 22. Februar 1888. Leipzig 1888.
http://schnitzler-werkimport/D172_n1_w1_o2	Schopenhauer und seine Freunde. Zur Beleuchtung der Frauenstädt-Lindner’schen Vertheidigung Schopenhauers. Leipzig 1863.
http://schnitzler-werkimport/D174_n1_w1	Das Geheimniß der Stadt. Stuttgart 1868.
http://schnitzler-werkimport/D174_n1_w4	Erlebtes. Stuttgart 1856.
http://schnitzler-werkimport/D174_n1_w2	Eugen Stillfried. Stuttgart 1852.
http://schnitzler-werkimport/D174_n1_w3	Europäisches Sclavenleben. Stuttgart 1854.
http://schnitzler-werkimport/D174_n1_w5	Geschichten im Zickzack. Stuttgart 1871.
http://schnitzler-werkimport/D174_n1_w7	Komödien im Zwischenakt. Stuttgart 1875.
http://schnitzler-werkimport/work_2877	Stuttgart 
http://schnitzler-werkimport/D175_n1_w1	Phantasie- und Lebensbilder. Leipzig 1891.
http://schnitzler-werkimport/D176_n1_w1	Gustav Hänfling. Denkwürdigkeiten eines Porzellanmalers. Leipzig 1915.
http://schnitzler-werkimport/D177_n1_w1	Gräfin Faustine. Berlin 1841.
http://schnitzler-werkimport/D179_n1_w1	Der Sündenfall. Lustspiel. [Berlin], Leipzig 1896.
http://schnitzler-werkimport/D181_n1_w1	Das menschliche Elend. Geschichte seiner Auffassung und Entwurf einer Statistik desselben. Wien 1879.
http://schnitzler-werkimport/D182_n1_w1	Der Floßmeister, Scharka. Zwei Novellen. Leipzig 1911.
http://schnitzler-werkimport/D183_n1_w1	Moritz Hartmann: Die Samaritanerin und die Patrioten. In: Erzählungen eines Unstäten. Band 1. Berlin 1858.
http://schnitzler-werkimport/D183_n1_w2	Moritz Hartmann: Das goldene Haar und die Geschichte zweier Küsse. In: Erzählungen eines Unstäten. Band 1. Berlin 1858.
http://schnitzler-werkimport/D183_n1_w3	Moritz Hartmann: Miß Ellen. In: Erzählungen eines Unstäten. Band 1. Berlin 1858.
http://schnitzler-werkimport/D183_n1_w4_o1	Moritz Hartmann: Eine indo-germanische Geschichte. In: Erzählungen eines Unstäten. Band 1. Berlin 1858.
http://schnitzler-werkimport/D183_n1_w4_o2	Märchen und Geschichten aus Osten und Westen. Braunschweig 1858.
http://schnitzler-werkimport/D183_n1_w6	Nach der Natur. Novellen. Stuttgart 1866.
http://schnitzler-werkimport/D183_n1_w5	Novellen. Hamburg 1863.
http://schnitzler-werkimport/D187_n1_w1	Ahasverus in Rom. Dichtung. Heidelberg 1866.
http://schnitzler-werkimport/work_2896	Aspasia. Ein Künstler- und Liebesroman aus Alt-Hellas. Heidelberg 
http://schnitzler-werkimport/D187_n1_w3	Danton und Robespierre. Tragödie in fünf Aufzügen. Heidelberg 1871.
http://schnitzler-werkimport/D187_n1_w2	Der König von Sion. Episches Gedicht. Heidelberg. Heidelberg 1869.
http://schnitzler-werkimport/D187_n1_w5	Homunculus. Modernes Epos in zehn Gesängen. Heidelberg, Leipzig 1888.
http://schnitzler-werkimport/D187_n1_w6	Lehrjahre der Liebe. Tagebuchblätter und Briefe. Heidelberg, Leipzig 1890.
http://schnitzler-werkimport/D190_n1_w1	Der König von Bernina. Roman aus dem schweizerischen Hochgebirge. Stuttgart 1900.
http://schnitzler-werkimport/work_3401	Abgeschossen. Österreichischer Militär-Roman. Berlin 
http://schnitzler-werkimport/D194_n1_w1	Menschen von Gottes Gnaden. Erzählung. München 1910.
http://schnitzler-werkimport/work_3007	Im Herzen von Asien. 1000. Kilometer auf unbekannten Pfaden. Leipzig 
http://schnitzler-werkimport/D196_n1_w1	Amselrufe. Neue Strophen. Zürich 1888.
http://schnitzler-werkimport/work_3051	Jettchen Geberts Geschichte. 1: Jettchen Gebert. Berlin 
http://schnitzler-werkimport/D197_n1_w2	Jettchen Geberts Geschichte. 2: Henriette Jacoby. Berlin 1908.
http://schnitzler-werkimport/D197_n1_w3	Sehnsucht. Ernste Plaudereien. Berlin 1909.
http://schnitzler-werkimport/work_3087	Laura Wunderl. Münchner Novellen. Berlin 
http://schnitzler-werkimport/D205_n1_w1	Die Goldene Schlange. Leipzig 1884.
http://schnitzler-werkimport/D205_n1_w3	Eine vornehme Frau. Leipzig 1886.
http://schnitzler-werkimport/D205_n1_w4	Ein Weib. Roman. Berlin 1887.
http://schnitzler-werkimport/D205_n1_w2	Ernsthafte Geschichten. Vier Erzählungen. Leipzig 1883.
http://schnitzler-werkimport/D206_n1_w1	Die Geier-Wally. Eine Geschichte aus den Tiroler Alpen. Berlin 1875.
http://schnitzler-werkimport/D207_n1_w2	Götzendienst. Schauspiel in fünf Akten. Dresden 1897.
http://schnitzler-werkimport/D207_n1_w1	Liebe. Drama in fünf Akten. Dresden 1897.
http://schnitzler-werkimport/D209_n1_w1	Die plötzliche Insel. Novellen. Leipzig 1912.
http://schnitzler-werkimport/D210_n1_w4	Das alte Fräulein. Eine stille Geschichte. Berlin 1866.
http://schnitzler-werkimport/D210_n1_w1	Die Alten von Ruhneck. Eine Erzählung aus älterer Zeit. Stuttgart 1862.
http://schnitzler-werkimport/D210_n1_w2_o1	Erzählungen. Stuttgart 1860.
http://schnitzler-werkimport/D210_n1_w2_o2	Erzählungen aus der Heimat. Stuttgart 1874.
http://schnitzler-werkimport/D210_n1_w2_o3	Erzählungen eines alten Tambours. Stuttgart 1855.
http://schnitzler-werkimport/D211_n1_w1	Franzosen. Essays. München 1928.
http://schnitzler-werkimport/D212_n1_w2	Breslau 
http://schnitzler-werkimport/D212_n1_w1	Vierzig Jahre. Berlin 1843–1850.
http://schnitzler-werkimport/D215_n1_w1	Hans Hoffmann: Die Nereide. In: Allerlei Gelehrte. Humoresken. Berlin 1847.
http://schnitzler-werkimport/D215_n1_w2	Iwan der Schreckliche und sein Hund. Roman. Stuttgart 1894.
http://schnitzler-werkimport/work_3197	Thomas Kerkhoven. Roman. München 
http://schnitzler-werkimport/work_3242	Der Spieler. Ein Schauspiel in fünf Aufzügen. Leipzig 
http://schnitzler-werkimport/work_3241	Die Hagestolzen. Ein Lustspiel in fünf Aufzügen. Leipzig 
http://schnitzler-werkimport/D221_n1_w1	Die Jäger. Ein ländliches Sittengemälde in fünf Aufzügen. Auf dem hochfürstlich Meiningischen Gesellschaftstheater zum erstenmal aufgeführt den 9. März 1785. Berlin 1785.
http://schnitzler-werkimport/D221_n1_w3	Verbrechen aus Ehrsucht. Ein ernsthaftes Familiengemählde in fünf Aufzügen. Für die Mannheimer National-Schaubühne. Mannheim 1784.
http://schnitzler-werkimport/D222_n1_w4	Alexis. Eine Trilogie. Düsseldorf 1832.
http://schnitzler-werkimport/D222_n1_w2	Karl Leberecht Immermann: Die Epigonen. Familienmemoiren in neun Büchern. In: Schriften. Band 5–7. Düsseldorf 1836.
http://schnitzler-werkimport/D222_n1_w3	Merlin. Eine Mythe. Düsseldorf 1832.
http://schnitzler-werkimport/work_3244	Karl Leberecht Immermann: Münchhausen. Eine Geschichte in Arabesken. In: Schriften. Band 8–11. Düsseldorf 
http://schnitzler-werkimport/D223_n1_w2	Der Hafen. Berlin 1910.
http://schnitzler-werkimport/D223_n1_w3	Die Flüchtlinge. Von einer Reise durch Holland hinter die belgische Front. Berlin 1915.
http://schnitzler-werkimport/work_3280	Funchal. Eine Geschichte der Sehnsucht. Berlin 
http://schnitzler-werkimport/D223_n1_w5	Landmann Hal. Berlin 1928.
http://schnitzler-werkimport/D223_n1_w4	London und Paris im Krieg. Erlebnisse auf Reisen durch England und Frankreich in Kriegszeit. Berlin 1915.
http://schnitzler-werkimport/D224_n1_w1	Vom Weibe. Charakterzeichnungen. Berlin 1896.
http://schnitzler-werkimport/work_3284	Pastor Ephraim Magnus. Drama. Berlin 
http://schnitzler-werkimport/D226_n1_w3	Das Asylrecht. Roman. Leipzig 1888.
http://schnitzler-werkimport/D226_n1_w1	Die Namenlosen. Roman. Schwerin 1873.
http://schnitzler-werkimport/D226_n1_w2	Die Vivisektion, ihre Gegner und Herr Richard Wagner. Stuttgart 1881.
http://schnitzler-werkimport/D227_n1_w1	Nibelungen. Sigfridsage. 2 Theile. Frankfurt am Main 1867.
http://schnitzler-werkimport/D228_n1_w1	Lebensrätsel. Roman. Berlin 1878.
http://schnitzler-werkimport/D229_n1_w1	Die Familie von Barchwitz. Berlin 1899.
http://schnitzler-werkimport/work_3340	Eva Sehring. Die Geschichte einer Jugend. Berlin 
http://schnitzler-werkimport/D229_n1_w2	Nixchen. Ein Beitrag zur Psychologie der höheren Tochter. Dresden 1899.
http://schnitzler-werkimport/work_3360	Die Nadel. Lustspiel in drei Akten. Nach Plänen von Carl Sternheim. Berlin 
http://schnitzler-werkimport/work_3347	Das Frauenopfer. Schauspiel in drei Akten. Potsdam 
http://schnitzler-werkimport/D232_n1_w8	Der Brand im Opernhaus. Ein Nachtstück in drei Aufzügen. Berlin 1919.
http://schnitzler-werkimport/D232_n1_w1	Die Bürger von Calais. Bühnenspiel in drei Akten. Berlin 1914.
http://schnitzler-werkimport/D232_n1_w5	Die Koralle. Schauspiel in fünf Akten. Berlin 1917.
http://schnitzler-werkimport/work_3351	Die Versuchung. Eine Tragödie unter jungen Leuten aus dem Ende des vorigen Jahrhunderts in fünf Akten. Berlin 
http://schnitzler-werkimport/D232_n1_w3	Europa. Spiel und Tanz in fünf Aufzügen. Berlin 1915.
http://schnitzler-werkimport/D232_n1_w7	Gas. Schauspiel in fünf Akten. Zweiter Teil: Schauspiel in drei Akten. Berlin 1918.
http://schnitzler-werkimport/work_3352	Von morgens bis mitternachts. Stück in zwei Teilen. Potsdam 
http://schnitzler-werkimport/D233_n1_w1	»Mein Wien«. Wiener Sittenbilder (neue Folge). Leipzig 1889.
http://schnitzler-werkimport/D234_n1_w1	Heinrich Heine. Aus seinem Leben und aus seiner Zeit. Leipzig 1899.
http://schnitzler-werkimport/D235_n1_w2	Die Stunde des Martin Jochner. Ein Roman aus der vorletzten Zeit. Leipzig 1917.
http://schnitzler-werkimport/D235_n1_w1	Novellen. Frauenfeld 1916.
http://schnitzler-werkimport/D237_n1_w4	Das Tor. Roman. Berlin 1910.
http://schnitzler-werkimport/work_3396	Der Tunnel. Roman. Berlin 
http://schnitzler-werkimport/D237_n1_w1	Ingeborg. Roman. Berlin 1906.
http://schnitzler-werkimport/work_3397	Yester und Li. Die Geschichte einer Sehnsucht. Leipzig 
http://schnitzler-werkimport/work_3424	Aus dem Hofleben Maria Theresia’s. Von Adam Wolf. Nach den Memoiren des J. Khevenhüller. Wien 
http://schnitzler-werkimport/D241_n1_w2	Dumala. Roman. Berlin 1908.
http://schnitzler-werkimport/D241_n1_w6	Feiertagskinder. Roman. Berlin 1919.
http://schnitzler-werkimport/work_3420	Fürstinnen. Erzählung. Berlin 
http://schnitzler-werkimport/D241_n1_w5	Im stillen Winkel. Erzählungen. Berlin 1918.
http://schnitzler-werkimport/work_3421	Schwüle Tage. Novellen. Berlin 
http://schnitzler-werkimport/work_3422	Wellen. Roman. Berlin 
http://schnitzler-werkimport/work_3418	Rahel. Eine biographische Skizze. Übers. von Marie Franzos. Leipzig 
http://schnitzler-werkimport/D244_n1_w1	Die Jakobiner in Oesterreich. Historischer Roman. Prag 1865.
http://schnitzler-werkimport/D246_n1_w1	Die Erinnerungen an Beethoven. Stuttgart 1913.
http://schnitzler-werkimport/D247_n1_w1	Faust. Ein Trauerspiel in fünf Acten. Altenburg, Leipzig 1815.
http://schnitzler-werkimport/work_3452	Jugenderinnerungen Karl Friedrich’s von Klöden. Leipzig 
http://schnitzler-werkimport/D249_n1_w1	Die Verführung. Eine Tragödie in fünf Akten. Berlin 1916.
http://schnitzler-werkimport/work_3473	Himmel und Hölle. Eine Tragödie in fünf Akten und einem Epilog. Berlin 
http://schnitzler-werkimport/D249_n1_w2	Legende. Berlin 1917.
http://schnitzler-werkimport/D250_n1_w1	Die Jobsiade. Ein komisches Heldengedicht in drei Theilen. Dortmund 1799.
http://schnitzler-werkimport/D251_n1_w1	Die Hosen des Herrn von Bredow. Köln, [u. a.] 1910.
http://schnitzler-werkimport/D253_n1_w1_o2	Almanach dramatischer Spiele. 32 Jahrgänge. Leipzig 1803–1834.
http://schnitzler-werkimport/D253_n1_w1_o3	Auswahl dramatischer Werke. Leipzig 1867–1868.
http://schnitzler-werkimport/work_3484	Das merkwürdigste Jahr meines Lebens. Berlin 
http://schnitzler-werkimport/D253_n1_w1_o5	Neue Schauspiele. 23 Bände. Leipzig 1798.
http://schnitzler-werkimport/D253_n1_w1_o4	Schauspiele. Fünf Bände. Leipzig 1797.
http://schnitzler-werkimport/D253_n1_w1_o1	Stücke. Ausgewählte Lustspiele. Hrsg. G. Böttcher:Leipzig 1907.
http://schnitzler-werkimport/D253_n1_w1_o6	Theater. Vierzig Bände. Leipzig 1840.
http://schnitzler-werkimport/work_3462	Das Exemplar. Roman. Berlin 
http://schnitzler-werkimport/D255_n1_w1	Helene. Den Tod erkämpft. Zwei Erzählungen. Dresden 1891.
http://schnitzler-werkimport/D255_n1_w2	Nach der Redoute. Komödie in einem Akt. Wien 1908.
http://schnitzler-werkimport/D256_n1_w1	Aus dem Ghetto. Geschichten. Leipzig 1848.
http://schnitzler-werkimport/D256_n1_w2	Franzi und Heini. Geschichte zweier Wiener Kinder. Berlin 1881.
http://schnitzler-werkimport/D257_n1_w1	Über die Thüringer aus dem Hause Weimar als Markgrafen in Kärnten und Istrien. Wien 1885.
http://schnitzler-werkimport/work_3504	Harte Ehen. Roman. Berlin 
http://schnitzler-werkimport/D260_n1_w1	Die Betrogenen. Berliner Sitten-Roman. Berlin 1882.
http://schnitzler-werkimport/D260_n1_w2	Im Sündenbabel. Berliner Novellen und Sittenbilder. Leipzig 1886.
http://schnitzler-werkimport/work_3496	Die Maringotte. Eine Erzählung. Berlin 
http://schnitzler-werkimport/D262_n1_w1	Heinrich Roller oder Schillers Heimatjahre. Vaterländischer Roman. Stuttgart 1843.
http://schnitzler-werkimport/work_3507	Die Frauen um Goethe. Weimarer Interieurs. Leipzig 
http://schnitzler-werkimport/work_3520	Medusa. Tragödie in fünf Akten. Berlin 
http://schnitzler-werkimport/D268_n1_w2	Das böse Schicksal. München, Leipzig 1914.
http://schnitzler-werkimport/D268_n1_w1	Lore Ley. München, Leipzig 1913.
http://schnitzler-werkimport/D268_n1_w3	Magelon. Berlin 1911.
http://schnitzler-werkimport/D269_n1_w1	Mehr Licht! Die Hauptsätze Kant’s und Schopenhauer’s in allgemein verständlicher Darlegung. Berlin 1879.
http://schnitzler-werkimport/D270_n1_w1	Revolutionsbriefe. Frankfurt am Main 1919.
http://schnitzler-werkimport/D274_n1_w1	Aus dem Tagebuch eines alten Wieners. Wien 1907.
http://schnitzler-werkimport/D276_n1_w1	Die Schmetterlingspuppe. Roman. Berlin 1918.
http://schnitzler-werkimport/D277_n1_w1	Briefe an einen Freund. Hrsg. Karl Mayer:Stuttgart 1853.
http://schnitzler-werkimport/D278_n1_w1	Der Abgeordnete. Erzählung aus dem Franzisko-Josefinischen Österreich. Berlin 1919.
http://schnitzler-werkimport/D281_n1_w1	Träumereien an französischen Kaminen. Märchen. Leipzig 1871.
http://schnitzler-werkimport/work_3648	Don Juan’s Mission. Drama in drei Akten. Berlin 
http://schnitzler-werkimport/D282_n1_w3	Hindenburg oder Napoleon. Die Offenbarung unserer Kraft. Berlin 1917.
http://schnitzler-werkimport/work_3649	Hoche und Bonaparte. Drama in vier Akten und historischer Anhang. Mit vier Essais. Halle an der Saale 
http://schnitzler-werkimport/work_3650	Nüremberch um 1522. Ein Schauspiel mit seltsamen Geschehnissen erzählt von Charles Leyst. Berlin 
http://schnitzler-werkimport/D284_n1_w5	Auf der Fahrt. Kurze Erzählungen. Berlin 1886.
http://schnitzler-werkimport/D284_n1_w2	Der Gast. Roman. Breslau 1883.
http://schnitzler-werkimport/D284_n1_w4	Die kleine Welt. Drei Novellen. Berlin 1880.
http://schnitzler-werkimport/D284_n1_w3	Erzählungen und Novellen. Zwei Bände. Band 1: Aus Japan. Band 2: Aus Frankreich. Berlin 1873.
http://schnitzler-werkimport/D284_n1_w1	Wintertage. Drei Erzählungen aus Frankreich. Breslau 1883.
http://schnitzler-werkimport/D284_n1_w6	Zwei Seelen. Roman. Stuttgart 1888.
http://schnitzler-werkimport/D286_n2_w1	Im Sturm des Lebens. Eine Erzählung für Jung und Alt. Übers. von Anna Böcler. Basel 1876.
http://schnitzler-werkimport/D288_n1_w1	Die Alten und die Jungen. Dramatisches Sittenbild. Leipzig 1875.
http://schnitzler-werkimport/D288_n1_w2	Erzählungen des Heimgekehrten. Prag 1858.
http://schnitzler-werkimport/D288_n1_w4	Intimes Leben. Noveletten. Prag 1860.
http://schnitzler-werkimport/D288_n1_w3	Hieronymus Lorm: Siesta. In: Novellen. Wien 1864.
http://schnitzler-werkimport/D290_n1_w2	Molière, sein Leben und seine Werke. Frankfurt am Main 1880.
http://schnitzler-werkimport/D290_n1_w1	Zur Sittengeschichte Frankreichs. Leipzig 1885.
http://schnitzler-werkimport/D294_n1_w1	Aissa und Anderes. Gedichte von Lynx. Dresden, Leipzig, Wien 1896.
http://schnitzler-werkimport/D296_n1_w1	Novellen. Wien, Leipzig 1900.
http://schnitzler-werkimport/D300_n1_w1	Die gehetzten Seelen. Novellen. Berlin 1897.
http://schnitzler-werkimport/D300_n1_w2	Kaspar Hauser. Drama. Berlin 1903.
http://schnitzler-werkimport/D304_n1_w1	Unter der Schellenkappe. Novellen. Breslau 1890.
http://schnitzler-werkimport/work_3898	Die Stimme. Roman in Blättern. Berlin 
http://schnitzler-werkimport/D306_n1_w1	Fanny Roth. Eine Jung-Frauengeschichte. Berlin um 1902.
http://schnitzler-werkimport/D307_n1_w1	Geschichte meines Lebens. Wien 1884.
http://schnitzler-werkimport/D309_n1_w1	Heines »Junge Leiden«. Charakterbild in drei Aufzügen. Leipzig 1876.
http://schnitzler-werkimport/D310_n1_w1	Die Urahnen. Ein Zyklus vorsündflutlicher Romane. Leipzig 1888.
http://schnitzler-werkimport/D311_n1_w1	Die Kakteensammlung. Berlin 1916.
http://schnitzler-werkimport/D313_n1_w3	Das Amulet. Novelle. Leipzig 1873.
http://schnitzler-werkimport/D313_n1_w4	Die Hochzeit des Mönchs. Novelle. Leipzig 1884.
http://schnitzler-werkimport/D313_n1_w5	Die Leiden eines Knaben. Novelle. Leipzig 1883.
http://schnitzler-werkimport/D313_n1_w2	Georg Jenatsch. Eine alte Bündnergeschichte. Leipzig 1876.
http://schnitzler-werkimport/D313_n1_w1	Conrad Ferdinand Meyer: Gustav Adolfs Page. In: Kleine Novellen, Band 4. Leipzig 1883.
http://schnitzler-werkimport/D315_n1_w2	Norbert Norson. Leben und Lieben in Rom. 1810–11. Zürich 1883.
http://schnitzler-werkimport/D315_n1_w1	Schwarzgelb. Roman. Berlin 1862–1864.
http://schnitzler-werkimport/work_3971	Eduard Mörikes Briefe. Ausgewählt und eingeleitet von Will Vesper. Berlin 
http://schnitzler-werkimport/D317_n1_w4_o1	Eduard Mörikes Briefe. Ausgewählt und hg. von Karl Fischer und Rudolf Krauss. Berlin 1903–1904.
http://schnitzler-werkimport/D317_n1_w3	Ein unveröffentlichter Brief Eduard Mörikes an Lotte Späth aus der frühesten Zeit seiner Brautschaft mit Luise Rau. Ludwigsburg 1920.
http://schnitzler-werkimport/D317_n1_w2	Maler Nolten. Novelle in zwei Theilen. Mit einer Musikbeilage des Autors. Stuttgart 1832.
http://schnitzler-werkimport/D317_n1_w1	Mozart auf der Reise nach Prag. Novelle. Stuttgart, Augsburg 1856.
http://schnitzler-werkimport/D320_n1_w1	Weltuntergang. Pygmalion. Dramen. München 1902.
http://schnitzler-werkimport/work_4067	Die Politiker des Geistes. Sieben Situationen. Berlin 
http://schnitzler-werkimport/D323_n1_w1	Von Stufe zu Stufe. Bild in vier Acten. Prag 1874.
http://schnitzler-werkimport/D326_n1_w2	Abenteuer der Seele. Berlin 1908.
http://schnitzler-werkimport/D326_n1_w1	Das verlorene Lied. Vier Einakter. Berlin 1907.
http://schnitzler-werkimport/D326_n1_w3	Die Rosentreppe. Eine Schweizer Novelle. Konstanz 1915.
http://schnitzler-werkimport/work_4072	Menschen von gestern. Ein Berliner Roman. München, Berlin 
http://schnitzler-werkimport/D327_n1_w1	Graveneck. Geschichtlicher Roman aus der zweiten Hälfte des achtzehnten Jahrhunderts. Stuttgart 1862.
http://schnitzler-werkimport/D327_n1_w2	Neue Pariser Mysterien. Ein Sittengemälde aus dem Zweiten Kaiserreich. Stuttgart 1863.
http://schnitzler-werkimport/work_4090	Spielende Kinder. Ein Novellenbuch. Wien 
http://schnitzler-werkimport/D329_n1_w1	Narrentanz. Novellen. Berlin 1911.
http://schnitzler-werkimport/D330_n1_w1	Mitteleuropa. Berlin 1915.
http://schnitzler-werkimport/D332_n1_w2	Der arme Dichter. Roman. Stuttgart, [u. a.] 1890.
http://schnitzler-werkimport/D332_n1_w1	Der Junggesell. Humoreske. Berlin 1893.
http://schnitzler-werkimport/D334_n1_w1	Der Mann mit dem Pferdekopf. Wien, Leipzig 1901.
http://schnitzler-werkimport/D337_n1_w2	Frühlingsnächte in Salamanca. Leipzig 1857.
http://schnitzler-werkimport/D337_n1_w1	Wiener Stadtgeschichten. Wien, [u. a.] 1869.
http://schnitzler-werkimport/D341_n1_w1	Ingrid Pan. Novelle. Wien, Leipzig 1928.
http://schnitzler-werkimport/work_4286	Die Abenteuer des Fliegers von Tsingtau. Meine Erlebnisse in 3 Erdteilen. Wien 
http://schnitzler-werkimport/D345_n1_w1	Erik Gollmann. Eine Künstlertragödie in drei Aufzügen. Leer 1902.
http://schnitzler-werkimport/D346_n1_w1	Philosophie der Mystik. Leipzig 1884.
http://schnitzler-werkimport/D347_n1_w1	Der Knabe Vielnam. Fünf Novellen. Szenen einer Jugend. Berlin 1921.
http://schnitzler-werkimport/D348_n1_w1	Sühne. Roman. Dresden 1890.
http://schnitzler-werkimport/D350_n1_w1	Der Untermensch und andere Satiren. Leipzig 1905.
http://schnitzler-werkimport/D351_n1_w1_t1	Totentanz der Liebe. Berlin 1902.
http://schnitzler-werkimport/D353_n1_w1	Der letzte Streich der Königin von Navarra. Hohe Liebe. Ein Trauerspiel. Berlin 1907.
http://schnitzler-werkimport/D355_n1_w1	Kaiser Joseph II. und seine Zeit. Leipzig 1845.
http://schnitzler-werkimport/D357_n1_w1	Der General Bonaparte. Berlin 1910.
http://schnitzler-werkimport/D358_n1_w1	Anton Reiser. Ein psychologischer Roman. Berlin 1785–1790.
http://schnitzler-werkimport/D360_n1_w1	Die Sitte. Schauspiel in fünf Akten. Berlin 1892.
http://schnitzler-werkimport/D361_n1_w1	Das Abenteuer im Geiste. Berlin 1917.
http://schnitzler-werkimport/D362_n1_w1	Das tägliche Leben. Drama in zwei Akten. München 1902.
http://schnitzler-werkimport/D363_n1_w2	Das verlorene Paradies. Erzählung. Wuppertal, [u. a.] 1925.
http://schnitzler-werkimport/D363_n1_w1	Die vierzehn Nothelfer. Novelle. Leipzig 1873.
http://schnitzler-werkimport/D365_n1_w2	»Es« und Anderes. Dresden 1883.
http://schnitzler-werkimport/D365_n1_w1	Kohinor. Mal’Occhio. Die Trovabella. Die Holzhauer. Novellen. Dresden 1885.
http://schnitzler-werkimport/D365_n1_w3	Satisfaction. Das zersprungene Glück. La Speranza. Drei Novellen. Stuttgart 1889.
http://schnitzler-werkimport/D366_n1_w1	Bubi. Lustspiel. Berlin 1912.
http://schnitzler-werkimport/D368_n1_w1	Erzählungen. Frankfurt am Main 1859.
http://schnitzler-werkimport/work_4504	Der deutsche Lausbub in Amerika. Erinnerungen und Eindrücke. Stuttgart 
http://schnitzler-werkimport/work_4503	In der Fremdenlegion. Erinnerungen und Eindrücke. Stuttgart 
http://schnitzler-werkimport/work_4510	Diderot’s Leben und Werk. Königsberg 
http://schnitzler-werkimport/D370_n1_w1	Studien. Leipzig 1839–1848.
http://schnitzler-werkimport/D375_n1_w1	Ein Namenloser. Roman. Berlin 1919.
http://schnitzler-werkimport/D376_n1_w1	Von zwei Geschwistern. Berlin 1898.
http://schnitzler-werkimport/D378_n1_w1	Eine Gymnasiasten-Tragödie. Berlin 1907.
http://schnitzler-werkimport/D379_n1_w1	Aus dem Tagebuch einer deutschen Schauspielerin. Stuttgart 1912.
http://schnitzler-werkimport/D380_n1_w1	Liebe. Volkstück in 4 Acten. Wien 1901.
http://schnitzler-werkimport/work_4634	Parteien. Drama in 15 Szenen. Berlin 
http://schnitzler-werkimport/D383_n1_w1	Meine Jagd nach dem Glück in Argentinien und Paraguay. Leipzig 1921.
http://schnitzler-werkimport/D384_n1_w3	Der Trompeter von Säckingen. Ein Sang vom Oberrhein. Stuttgart 1854.
http://schnitzler-werkimport/D384_n1_w1	Ekkehard. Eine Geschichte aus dem zehnten Jahrhundert. Frankfurt am Main 1855.
http://schnitzler-werkimport/D384_n1_w2	Gaudeamus! Lieder aus dem Engeren und Weiteren. Stuttgart 1868.
http://schnitzler-werkimport/D384_n1_w4	Juniperus. Geschichte eines Kreuzfahrers. Stuttgart 1866.
http://schnitzler-werkimport/work_4674	Stefan und Elsa Hirrlinger. Ein Roman aus der Zeit vor dem Kriege. Berlin 
http://schnitzler-werkimport/work_4685	Der im Irr-Garten der Liebe herum taumelnde Cavalier. Oder: Reise- und LiebesGeschichte eines vornehmen Deutschen von Adel, Herrn von St..Warnungsstadt 
http://schnitzler-werkimport/D390_n1_w10_o1	Das Stiftsfräulein. Ohne Ort 1846.
http://schnitzler-werkimport/D390_n1_w1	Die drei Freier. Erzählung. Leipzig 1874.
http://schnitzler-werkimport/D390_n1_w2	Levin Schücking: Ein falscher Grundsatz. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w3	Levin Schücking: Die Visitenkarte. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w4	Levin Schücking: Die Nothelferin. In: Novellenbuch. Hannover 1877.
http://schnitzler-werkimport/D390_n1_w5	Levin Schücking: An der Statue des Herkules. In: Novellenbuch. Hannover 1877.
